,0,1,2,3,4,5,6,output
78150,130,104,5,130,5,130,104,0
78151,5,130,5,130,104,5,130,0
78152,130,104,5,130,5,130,104,0
78153,5,130,5,130,104,5,130,0
78154,130,104,5,130,5,130,5,0
78155,5,130,5,130,5,5,130,0
78156,130,5,5,130,5,130,104,0
78157,5,130,5,130,104,5,130,0
78158,130,104,5,130,5,130,104,0
78159,5,130,5,130,104,5,130,0
78160,130,104,5,130,5,130,104,0
78161,5,130,5,130,104,5,130,0
78162,130,104,5,130,5,130,5,0
78163,5,130,5,130,5,5,130,0
78164,130,5,5,130,5,130,104,0
78165,5,130,5,130,104,5,130,0
78166,130,104,5,130,5,130,104,0
78167,5,130,5,130,104,5,130,0
78168,130,104,5,130,5,130,104,0
78169,5,130,5,130,104,5,130,0
78170,130,104,5,130,5,130,5,0
78171,5,130,5,130,5,5,130,0
78172,130,5,5,130,5,130,104,0
78173,5,130,5,130,104,5,130,0
78174,130,104,5,130,5,130,104,0
78175,5,130,5,130,104,5,130,0
78176,130,104,5,130,5,130,104,0
78177,5,130,5,130,104,5,130,0
78178,130,104,5,130,5,130,5,0
78179,5,130,5,130,5,5,130,0
78180,130,5,5,130,5,130,104,0
78181,5,130,5,130,104,5,130,0
78182,130,104,5,130,5,130,104,0
78183,5,130,5,130,104,5,130,0
78184,130,104,5,130,5,130,104,0
78185,5,130,5,130,104,5,130,0
78186,130,104,5,130,5,130,5,0
78187,5,130,5,130,5,5,130,0
78188,130,5,5,130,5,130,104,0
78189,5,130,5,130,104,5,130,0
78190,130,104,5,130,5,130,104,0
78191,5,130,5,130,104,5,130,0
78192,130,104,5,130,5,130,104,0
78193,5,130,5,130,104,5,130,0
78194,130,104,5,130,5,130,5,0
78195,5,130,5,130,5,5,130,0
78196,130,5,5,130,5,130,104,0
78197,5,130,5,130,104,5,130,0
78198,130,104,5,130,5,130,104,0
78199,5,130,5,130,104,5,130,0
78200,130,104,5,130,5,130,104,0
78201,5,130,5,130,104,5,130,0
78202,130,104,5,130,5,130,5,0
78203,5,130,5,130,5,5,130,0
78204,130,5,5,130,5,130,104,0
78205,89,83,45,89,83,83,52,2
78206,89,83,83,52,51,140,52,2
78207,52,51,140,52,51,140,52,2
78208,52,51,140,52,51,140,52,2
78209,52,51,140,52,51,140,51,1
78210,52,51,140,51,103,39,83,1
78211,51,103,39,83,103,39,83,1
78212,83,103,39,83,103,39,83,1
78213,103,39,83,103,39,83,83,1
78214,103,39,83,83,103,39,83,1
78215,83,103,39,83,103,39,83,1
78216,83,103,39,83,103,39,83,1
78217,89,83,45,89,83,83,52,2
78218,89,83,83,52,51,140,52,2
78219,52,51,140,52,51,140,52,2
78220,52,51,140,52,51,140,52,2
78221,52,51,140,52,51,140,51,1
78222,52,51,140,51,103,39,83,1
78223,51,103,39,83,103,39,83,1
78224,83,103,39,83,103,39,83,1
78225,103,39,83,103,39,83,83,1
78226,103,39,83,83,103,39,83,1
78227,83,103,39,83,103,39,83,1
78228,83,103,39,83,103,39,83,1
78229,89,83,45,89,83,83,52,2
78230,89,83,83,52,51,140,52,2
78231,52,51,140,52,51,140,52,2
78232,52,51,140,52,51,140,52,2
78233,52,51,140,52,51,140,51,1
78234,52,51,140,51,103,39,83,1
78235,51,103,39,83,103,39,83,1
78236,83,103,39,83,103,39,83,1
78237,103,39,83,103,39,83,83,1
78238,103,39,83,83,103,39,83,1
78239,83,103,39,83,103,39,83,1
78240,83,103,39,83,103,39,83,1
78241,89,83,45,89,83,83,52,2
78242,89,83,83,52,51,140,52,2
78243,52,51,140,52,51,140,52,2
78244,52,51,140,52,51,140,52,2
78245,52,51,140,52,51,140,51,1
78246,52,51,140,51,103,39,83,1
78247,51,103,39,83,103,39,83,1
78248,83,103,39,83,103,39,83,1
78249,103,39,83,103,39,83,83,1
78250,103,39,83,83,103,39,83,1
78251,83,103,39,83,103,39,83,1
78252,83,103,39,83,103,39,83,1
78253,89,83,45,89,83,83,52,2
78254,89,83,83,52,51,140,52,2
78255,52,51,140,52,51,140,52,2
78256,52,51,140,52,51,140,52,2
78257,52,51,140,52,51,140,51,1
78258,52,51,140,51,103,39,83,1
78259,51,103,39,83,103,39,83,1
78260,83,103,39,83,103,39,83,1
78261,103,39,83,103,39,83,83,1
78262,103,39,83,83,103,39,83,1
78263,83,103,39,83,103,39,83,1
78264,83,103,39,83,103,39,83,1
78265,89,83,45,89,83,83,52,2
78266,89,83,83,52,51,140,52,2
78267,52,51,140,52,51,140,52,2
78268,52,51,140,52,51,140,52,2
78269,52,51,140,52,51,140,51,1
78270,52,51,140,51,103,39,83,1
78271,51,103,39,83,103,39,83,1
78272,83,103,39,83,103,39,83,1
78273,103,39,83,103,39,83,83,1
78274,103,39,83,83,103,39,83,1
78275,83,103,39,83,103,39,83,1
78276,83,103,39,83,103,39,83,1
78277,89,83,45,89,83,83,52,2
78278,89,83,83,52,51,140,52,2
78279,52,51,140,52,51,140,52,2
78280,52,51,140,52,51,140,52,2
78281,52,51,140,52,51,140,51,1
78282,52,51,140,51,103,39,83,1
78283,51,103,39,83,103,39,83,1
78284,83,103,39,83,103,39,83,1
78285,103,39,83,103,39,83,83,1
78286,103,39,83,83,103,39,83,1
78287,83,103,39,83,103,39,83,1
78288,83,103,39,83,103,39,83,1
78289,89,83,45,89,83,83,52,2
78290,89,83,83,52,51,140,52,2
78291,52,51,140,52,51,140,52,2
78292,52,51,140,52,51,140,52,2
78293,52,51,140,52,51,140,51,1
78294,52,51,140,51,103,39,83,1
78295,51,103,39,83,103,39,83,1
78296,83,103,39,83,103,39,83,1
78297,39,83,103,39,83,103,39,1
78298,103,39,83,103,39,83,39,1
78299,103,39,83,39,103,39,83,1
78300,39,103,39,83,103,39,83,1
78301,83,103,39,83,103,39,83,1
78302,89,83,45,89,83,83,52,2
78303,89,83,83,52,51,140,52,2
78304,52,51,140,52,51,140,52,2
78305,52,51,140,52,51,140,52,2
78306,52,51,140,52,51,140,51,1
78307,52,51,140,51,103,39,83,1
78308,51,103,39,83,103,39,83,1
78309,83,103,39,83,103,39,83,1
78310,103,39,83,103,39,83,83,1
78311,103,39,83,83,103,39,83,1
78312,83,103,39,83,103,39,83,1
78313,83,103,39,83,103,39,83,1
78314,89,83,45,89,83,83,52,2
78315,89,83,83,52,51,140,52,2
78316,52,51,140,52,51,140,52,2
78317,52,51,140,52,51,140,52,2
78318,52,51,140,52,51,140,51,1
78319,52,51,140,51,103,39,83,1
78320,51,103,39,83,103,39,83,1
78321,83,103,39,83,103,39,83,1
78322,103,39,83,103,39,83,83,1
78323,103,39,83,83,103,39,83,1
78324,83,103,39,83,103,39,83,1
78325,83,103,39,83,103,39,83,1
78326,89,83,45,89,83,83,52,2
78327,89,83,83,52,51,140,52,2
78328,52,51,140,52,51,140,52,2
78329,52,51,140,52,51,140,52,2
78330,52,51,140,52,51,140,51,1
78331,52,51,140,51,103,39,83,1
78332,51,103,39,83,103,39,83,1
78333,83,103,39,83,103,39,83,1
78334,103,39,83,103,39,83,83,1
78335,103,39,83,83,103,39,83,1
78336,83,103,39,83,103,39,83,1
78337,83,103,39,83,103,39,83,1
78338,89,83,45,89,83,83,52,2
78339,89,83,83,52,51,140,52,2
78340,52,51,140,52,51,140,52,2
78341,52,51,140,52,51,140,52,2
78342,52,51,140,52,51,140,51,1
78343,52,51,140,51,103,39,83,1
78344,51,103,39,83,103,39,83,1
78345,83,103,39,83,103,39,83,1
78346,103,39,83,103,39,83,83,1
78347,103,39,83,83,103,39,83,1
78348,83,103,39,83,103,39,83,1
78349,83,103,39,83,103,39,83,1
78350,45,121,35,5,66,35,104,0
78351,121,121,35,5,66,35,104,0
78352,42,121,35,5,66,35,104,0
78353,42,121,35,5,66,35,104,0
78354,35,121,35,5,66,35,104,0
78355,121,121,35,5,66,35,104,0
78356,42,121,35,5,66,35,104,0
78357,42,121,35,5,66,35,104,0
78358,35,121,35,5,66,35,104,0
78359,121,121,35,5,66,35,104,0
78360,42,121,35,5,66,35,104,0
78361,42,121,35,5,66,35,104,0
78362,35,63,63,66,66,133,45,1
78363,45,136,85,21,136,136,21,1
78364,21,66,39,45,52,107,51,1
78365,121,35,35,74,135,141,53,1
78366,12,12,12,103,103,103,103,1
78367,12,12,103,103,103,103,103,1
78368,12,103,103,103,103,103,39,1
78369,103,103,103,103,103,39,39,1
78370,73,73,73,103,103,103,103,1
78371,73,73,103,103,103,103,103,1
78372,73,103,103,103,103,103,39,1
78373,103,103,103,103,103,39,39,1
78374,103,103,103,103,103,103,103,1
78375,103,103,103,103,103,103,103,1
78376,103,103,103,103,103,103,39,1
78377,103,103,103,103,103,39,39,1
78378,73,73,73,103,103,103,103,1
78379,73,73,103,103,103,103,103,1
78380,73,103,103,103,103,103,39,1
78381,103,103,103,103,103,39,39,1
78382,31,31,94,103,103,103,103,1
78383,31,94,103,103,103,103,103,1
78384,94,103,103,103,103,103,39,1
78385,103,103,103,103,103,39,39,1
78386,73,73,73,103,103,103,103,1
78387,73,73,103,103,103,103,103,1
78388,73,103,103,103,103,103,39,1
78389,103,103,103,103,103,39,39,1
78390,103,103,103,103,103,103,103,1
78391,103,103,103,103,103,103,103,1
78392,103,103,103,103,103,103,39,1
78393,103,103,103,103,103,39,39,1
78394,73,73,73,103,103,103,103,1
78395,73,73,103,103,103,103,103,1
78396,73,103,103,103,103,103,39,1
78397,103,103,103,103,103,39,39,1
78398,101,5,73,16,133,80,36,0
78399,85,99,118,135,129,99,81,1
78400,101,5,73,16,133,80,36,0
78401,85,99,118,135,129,99,81,1
78402,101,5,73,16,133,80,36,0
78403,85,99,118,135,129,99,81,1
78404,101,5,73,16,133,80,36,0
78405,85,99,118,135,129,99,81,1
78406,5,5,5,138,149,76,127,3
78407,134,142,54,142,134,119,122,3
78408,66,104,66,21,128,14,21,1
78409,66,21,128,14,21,85,39,1
78410,39,89,51,107,2,107,51,1
78411,51,107,2,107,51,89,39,1
78412,39,85,21,66,104,104,21,0
78413,66,104,66,21,128,14,21,1
78414,66,21,128,14,21,85,39,1
78415,39,89,51,107,2,107,51,1
78416,51,107,2,107,51,89,39,1
78417,39,85,21,66,104,104,21,0
78418,31,31,33,31,31,33,36,1
78419,93,135,42,108,53,66,21,0
78420,93,63,93,108,14,66,73,0
78421,130,73,36,36,36,5,73,0
78422,36,5,73,36,130,136,103,0
78423,130,136,103,136,130,36,36,0
78424,136,136,136,136,136,136,136,0
78425,130,36,73,14,118,21,99,0
78426,73,14,118,21,99,136,130,0
78427,21,99,136,130,36,130,73,0
78428,93,71,145,70,121,35,35,2
78429,51,140,48,51,51,48,83,2
78430,140,48,51,51,48,83,48,2
78431,48,83,48,140,140,48,83,2
78432,83,48,140,140,48,83,48,2
78433,48,140,140,48,83,48,140,2
78434,59,51,51,59,51,48,83,2
78435,51,51,59,51,48,83,48,2
78436,51,59,51,48,83,48,140,2
78437,51,48,83,48,140,140,140,2
78438,140,140,140,148,140,48,83,2
78439,140,140,148,140,48,83,48,2
78440,140,148,140,48,83,48,140,2
78441,51,51,59,51,51,110,110,2
78442,51,59,51,51,110,110,48,2
78443,59,51,51,110,110,48,140,2
78444,48,140,140,140,48,83,48,2
78445,140,140,140,48,83,48,48,2
78446,140,140,48,83,48,48,140,2
78447,52,52,52,103,6,99,5,0
78448,35,71,93,42,104,73,104,0
78449,93,42,104,73,104,35,130,0
78450,35,130,36,130,36,73,5,0
78451,35,71,93,42,104,73,104,0
78452,93,42,104,73,104,35,130,0
78453,93,53,141,135,108,126,53,1
78454,53,21,39,99,136,45,136,1
78455,65,27,65,30,27,98,27,2
78456,65,30,27,98,27,148,140,2
78457,55,48,48,48,35,135,135,0
78458,103,130,121,35,35,135,135,0
78459,5,5,126,71,35,135,135,0
78460,18,141,18,126,18,78,139,2
78461,140,78,139,34,78,139,34,2
78462,148,140,78,139,34,78,139,2
78463,34,78,139,34,140,48,110,1
78464,89,144,83,81,83,53,126,1
78465,110,89,141,13,117,83,126,1
78466,138,47,114,56,117,26,78,2
78467,79,135,49,141,53,118,126,1
78468,129,35,101,42,5,104,66,0
78469,129,35,101,42,5,104,66,0
78470,5,104,66,73,130,136,45,1
78471,79,135,49,141,53,118,126,1
78472,53,118,126,83,39,89,45,0
78473,71,79,135,79,71,79,45,1
78474,135,79,7,141,141,93,141,1
78475,71,79,135,49,141,53,118,1
78476,135,49,141,53,126,83,45,1
78477,129,35,101,42,5,104,66,0
78478,21,74,149,63,65,66,100,1
78479,135,63,66,93,63,74,63,1
78480,104,5,74,49,108,66,85,0
78481,74,49,108,66,85,21,130,0
78482,66,85,21,130,6,130,85,1
78483,136,103,103,103,103,45,103,0
78484,133,41,136,136,133,41,103,0
78485,133,41,103,103,130,6,103,0
78486,130,6,103,103,130,6,103,0
78487,130,6,103,103,130,6,103,0
78488,21,45,85,45,103,85,45,0
78489,85,45,103,85,45,73,130,0
78490,21,45,85,45,103,85,45,0
78491,85,45,103,85,45,73,130,0
78492,121,121,121,73,66,121,121,0
78493,132,74,135,141,53,126,83,1
78494,132,74,135,141,53,126,83,1
78495,31,82,77,80,23,59,51,2
78496,1,82,77,80,23,59,51,2
78497,18,48,84,94,4,109,103,1
78498,84,84,84,84,31,31,41,0
78499,84,84,84,31,31,41,36,0
78500,84,84,31,31,41,36,130,0
78501,130,130,94,129,57,84,145,0
78502,129,57,84,145,57,130,36,0
78503,130,133,57,129,57,84,145,0
78504,5,35,5,35,5,73,36,0
78505,5,35,5,73,36,136,130,0
78506,82,77,22,77,22,2,16,2
78507,107,2,107,148,16,2,107,2
78508,51,148,51,107,2,51,2,2
78509,51,107,2,51,2,51,140,2
78510,51,140,148,140,148,51,2,2
78511,51,107,51,2,107,51,148,2
78512,2,107,51,148,48,140,65,2
78513,148,48,140,65,34,140,107,2
78514,140,107,16,140,107,16,65,2
78515,140,107,16,65,34,140,107,2
78516,89,52,80,89,52,80,120,2
78517,89,52,80,120,78,140,2,2
78518,140,2,80,140,2,80,120,2
78519,140,2,80,120,78,140,2,2
78520,140,2,80,140,2,80,65,2
78521,140,2,80,65,34,140,107,2
78522,140,107,16,140,107,16,65,2
78523,140,107,16,65,34,140,107,2
78524,48,89,52,48,89,52,120,2
78525,48,89,52,120,78,140,2,2
78526,140,2,77,140,2,77,120,2
78527,140,2,77,120,78,140,2,2
78528,2,77,140,2,77,18,117,1
78529,2,77,18,117,83,39,45,1
78530,39,45,83,39,45,18,117,1
78531,39,45,18,117,83,39,45,1
78532,39,45,83,39,45,56,65,2
78533,39,45,56,65,34,140,107,2
78534,140,107,34,140,107,56,65,2
78535,140,107,56,65,34,140,107,2
78536,99,45,126,99,45,35,5,1
78537,99,45,35,5,126,39,103,1
78538,39,103,126,39,103,35,5,1
78539,39,103,35,5,126,39,103,1
78540,39,103,126,39,103,35,13,1
78541,39,103,35,13,73,39,109,1
78542,39,109,73,39,109,35,13,1
78543,39,109,35,13,73,39,109,1
78544,85,103,126,85,103,79,135,1
78545,85,103,79,135,53,39,45,1
78546,39,45,53,39,45,79,135,1
78547,39,45,79,135,53,39,45,1
78548,36,42,104,36,94,129,35,0
78549,36,94,129,35,104,130,35,0
78550,130,35,104,130,94,129,35,0
78551,130,94,129,35,104,130,35,0
78552,74,42,74,121,74,121,12,1
78553,39,51,52,80,52,51,52,2
78554,31,31,136,136,31,31,31,0
78555,31,136,136,31,31,31,31,0
78556,136,136,31,31,31,31,130,0
78557,31,31,31,31,130,130,130,0
78558,31,31,136,136,31,31,31,0
78559,31,136,136,31,31,31,31,0
78560,136,136,31,31,31,31,130,0
78561,31,31,31,31,130,130,130,0
78562,31,31,136,136,31,31,31,0
78563,31,136,136,31,31,31,31,0
78564,136,136,31,31,31,31,130,0
78565,31,31,31,31,130,130,130,0
78566,31,31,136,136,31,31,31,0
78567,31,136,136,31,31,31,31,0
78568,136,136,31,31,31,31,130,0
78569,31,31,31,31,130,130,130,0
78570,31,31,136,136,31,31,31,0
78571,31,136,136,31,31,31,31,0
78572,136,136,31,31,31,31,130,0
78573,31,31,31,31,130,130,130,0
78574,31,31,136,136,31,31,31,0
78575,31,136,136,31,31,31,31,0
78576,136,136,31,31,31,31,130,0
78577,31,31,31,31,130,130,130,0
78578,31,31,31,31,31,31,31,2
78579,31,31,136,136,31,31,31,0
78580,31,136,136,31,31,31,31,0
78581,136,136,31,31,31,31,130,0
78582,31,31,31,31,130,130,130,0
78583,31,31,136,136,31,31,31,0
78584,31,136,136,31,31,31,31,0
78585,136,136,31,31,31,31,130,0
78586,31,31,31,31,130,130,130,0
78587,31,31,136,136,31,31,31,0
78588,31,136,136,31,31,31,31,0
78589,136,136,31,31,31,31,130,0
78590,31,31,31,31,130,130,130,0
78591,31,31,136,136,31,31,31,0
78592,31,136,136,31,31,31,31,0
78593,136,136,31,31,31,31,130,0
78594,31,31,31,31,130,130,130,0
78595,31,31,136,136,31,31,31,0
78596,31,136,136,31,31,31,31,0
78597,136,136,31,31,31,31,130,0
78598,31,31,31,31,130,130,130,0
78599,31,31,136,136,31,31,31,0
78600,31,136,136,31,31,31,31,0
78601,136,136,31,31,31,31,130,0
78602,31,31,31,31,130,130,130,0
78603,35,5,73,5,35,5,73,0
78604,35,5,73,5,35,5,73,0
78605,33,64,33,129,35,5,73,0
78606,33,64,33,129,35,5,73,0
78607,35,5,73,5,35,5,73,0
78608,35,5,73,5,35,5,73,0
78609,33,64,33,129,35,5,73,0
78610,33,64,33,129,35,5,73,0
78611,74,94,74,133,73,73,73,0
78612,128,66,66,133,73,73,73,0
78613,128,66,66,133,73,73,73,0
78614,129,135,49,141,141,53,126,0
78615,135,49,141,141,53,126,83,0
78616,35,42,129,129,129,53,126,0
78617,42,129,129,129,53,126,83,0
78618,84,31,4,35,74,129,121,0
78619,121,136,130,133,73,133,73,0
78620,130,133,73,133,73,136,73,0
78621,133,73,136,73,133,130,136,0
78622,136,130,133,73,133,73,136,0
78623,14,36,42,129,42,31,63,0
78624,84,31,45,85,21,52,45,1
78625,85,21,52,45,89,39,144,1
78626,39,144,126,117,13,117,83,1
78627,45,85,21,52,45,89,52,1
78628,52,45,89,52,89,39,16,1
78629,52,89,39,16,89,39,80,1
78630,89,39,16,89,39,80,89,1
78631,85,126,45,85,21,52,45,1
78632,85,21,52,45,89,39,144,1
78633,39,144,126,117,13,117,83,1
78634,45,85,21,52,45,89,52,1
78635,52,45,89,52,89,39,16,1
78636,52,89,39,16,89,39,80,1
78637,89,39,16,89,39,80,89,1
78638,136,45,45,85,21,52,45,1
78639,85,21,52,45,89,39,144,1
78640,39,144,126,117,13,117,83,1
78641,45,85,21,52,45,89,52,1
78642,52,45,89,52,89,39,16,1
78643,52,89,39,16,89,39,80,1
78644,89,39,16,89,39,80,89,1
78645,21,128,118,108,53,126,21,1
78646,85,39,136,103,45,45,103,1
78647,39,85,21,126,53,126,83,1
78648,89,103,109,52,52,109,103,1
78649,72,109,51,89,143,48,83,2
78650,16,80,80,16,52,107,110,2
78651,80,16,52,107,110,89,140,2
78652,77,77,22,16,2,107,51,2
78653,5,104,14,66,128,73,133,0
78654,84,77,77,77,77,77,77,1
78655,77,77,77,77,77,77,45,1
78656,77,45,39,39,81,13,81,1
78657,45,39,39,81,13,81,81,1
78658,39,39,81,13,81,81,39,1
78659,39,39,24,13,24,111,101,0
78660,39,24,13,24,111,101,101,0
78661,12,79,114,18,81,5,66,0
78662,5,104,66,73,66,5,66,0
78663,130,66,104,5,66,66,73,0
78664,66,104,5,66,66,73,36,0
78665,136,66,66,36,73,66,5,0
78666,66,36,73,66,5,66,130,0
78667,73,66,5,66,130,73,130,0
78668,130,136,130,36,66,5,66,0
78669,130,66,104,5,66,66,73,0
78670,66,104,5,66,66,73,36,0
78671,66,73,36,130,130,5,66,0
78672,5,104,66,73,66,5,66,0
78673,130,66,104,5,66,66,73,0
78674,66,104,5,66,66,73,36,0
78675,136,66,66,36,73,66,5,0
78676,66,36,73,66,5,66,130,0
78677,73,66,5,66,130,73,130,0
78678,130,136,130,36,66,5,66,0
78679,130,66,104,5,66,66,73,0
78680,66,104,5,66,66,73,36,0
78681,84,31,45,85,21,52,45,1
78682,85,21,52,45,89,39,144,1
78683,39,144,126,117,13,117,83,1
78684,45,85,21,52,45,89,52,1
78685,52,45,89,52,89,39,16,1
78686,52,89,39,16,89,39,80,1
78687,89,39,16,89,39,80,89,1
78688,85,126,45,85,21,52,45,1
78689,85,21,52,45,89,39,144,1
78690,39,144,126,117,13,117,83,1
78691,45,85,21,52,45,89,52,1
78692,52,45,89,52,89,39,16,1
78693,52,89,39,16,89,39,80,1
78694,89,39,16,89,39,80,89,1
78695,136,45,45,85,21,52,45,1
78696,85,21,52,45,89,39,144,1
78697,39,144,126,117,13,117,83,1
78698,45,85,21,52,45,89,52,1
78699,52,45,89,52,89,39,16,1
78700,52,89,39,16,89,39,80,1
78701,89,39,16,89,39,80,89,1
78702,7,64,35,104,66,73,66,0
78703,42,104,104,5,42,104,73,0
78704,73,36,130,36,73,64,73,0
78705,14,66,73,42,94,35,66,0
78706,5,35,71,93,108,35,66,0
78707,66,42,66,42,71,35,5,0
78708,104,71,93,108,5,108,66,0
78709,5,35,71,93,108,35,66,0
78710,121,93,42,108,5,108,66,0
78711,5,35,71,93,108,35,66,0
78712,5,73,108,42,7,129,121,0
78713,108,35,42,93,108,35,66,0
78714,5,35,71,93,108,35,66,0
78715,63,74,106,106,33,74,63,0
78716,61,4,4,12,61,4,4,0
78717,61,4,4,36,130,36,66,0
78718,4,36,130,36,66,5,130,0
78719,130,36,66,5,130,136,130,0
78720,45,103,143,143,143,99,89,1
78721,52,107,89,48,78,26,117,2
78722,140,48,26,117,40,138,43,0
78723,43,131,130,66,108,6,136,0
78724,21,66,108,66,53,53,53,1
78725,66,108,66,53,53,53,53,1
78726,108,66,53,53,53,53,39,1
78727,66,53,53,53,53,39,39,1
78728,53,53,53,39,39,39,39,1
78729,53,39,39,39,39,89,39,1
78730,39,39,39,89,39,89,39,1
78731,39,89,39,89,39,89,39,1
78732,89,39,89,39,89,39,52,1
78733,118,126,136,136,14,66,136,0
78734,136,136,14,66,136,41,130,0
78735,136,14,66,136,41,130,136,0
78736,14,66,136,41,130,136,130,0
78737,66,136,41,130,136,130,130,0
78738,136,41,130,136,130,130,130,0
78739,41,130,136,130,130,130,130,0
78740,130,136,130,130,130,130,130,0
78741,136,130,130,130,130,130,130,0
78742,130,130,130,130,130,130,130,0
78743,130,130,130,130,130,130,130,0
78744,130,130,130,130,130,130,130,0
78745,70,71,132,79,132,71,70,1
78746,103,45,103,103,136,103,136,0
78747,103,103,136,103,136,136,130,0
78748,136,103,136,136,130,136,130,0
78749,130,103,130,16,80,77,16,2
78750,140,64,7,129,135,108,53,0
78751,41,136,103,136,41,103,6,0
78752,89,45,72,45,89,144,81,1
78753,89,52,22,82,77,29,2,3
78754,116,96,100,27,65,65,65,1
78755,96,100,27,65,65,65,65,1
78756,100,27,65,65,65,65,39,1
78757,27,65,65,65,65,39,39,1
78758,65,65,65,65,39,39,39,1
78759,65,65,65,39,39,39,39,1
78760,65,65,39,39,39,39,39,1
78761,65,39,39,39,39,39,39,1
78762,39,39,39,39,39,39,39,1
78763,39,39,39,39,39,39,39,1
78764,39,39,39,39,39,39,39,1
78765,39,39,39,39,39,39,39,1
78766,85,85,85,85,6,136,6,0
78767,78,26,117,26,117,18,78,2
78768,117,18,78,144,140,143,143,1
78769,18,78,144,140,143,143,143,1
78770,144,140,143,143,143,39,39,1
78771,140,143,143,143,39,39,73,1
78772,146,146,146,146,146,146,103,0
78773,135,141,13,108,118,126,21,1
78774,16,80,77,80,77,80,16,2
78775,18,12,111,79,47,18,117,1
78776,111,79,47,18,117,83,39,1
78777,47,18,117,83,39,45,39,1
78778,39,99,39,143,89,110,51,1
78779,83,16,103,136,6,136,6,0
78780,6,136,130,21,49,141,118,1
78781,49,141,118,21,39,6,136,1
78782,118,21,39,6,136,99,39,1
78783,13,53,118,126,81,21,85,1
78784,35,42,63,5,14,66,73,0
78785,148,34,139,78,26,118,126,1
78786,45,103,146,45,103,115,7,0
78787,133,7,35,73,35,104,7,0
78788,104,64,35,133,35,66,73,0
78789,64,35,133,35,66,73,36,0
78790,133,35,66,73,36,130,130,0
78791,89,45,16,80,16,52,45,1
78792,136,136,136,136,136,136,136,0
78793,136,136,136,136,130,136,136,0
78794,136,42,66,136,42,66,42,0
78795,136,42,66,42,66,130,42,0
78796,42,66,130,42,66,130,42,0
78797,31,31,104,66,108,53,53,0
78798,12,12,31,31,51,136,136,2
78799,74,35,42,5,104,66,73,0
78800,66,73,133,130,136,16,16,2
78801,73,133,130,136,16,16,16,2
78802,5,121,5,42,121,66,42,0
78803,40,109,40,18,40,121,35,0
78804,40,89,40,18,40,121,35,0
78805,33,35,33,128,133,35,13,1
78806,133,35,13,35,39,6,74,0
78807,81,52,81,45,81,13,143,1
78808,143,13,39,13,74,63,74,0
78809,35,129,7,73,36,35,5,0
78810,35,121,103,52,126,99,103,1
78811,99,35,104,35,73,36,36,1
78812,121,45,121,103,121,126,99,1
78813,126,99,126,39,103,42,66,0
78814,129,64,66,73,42,66,42,0
78815,53,85,53,136,45,135,53,0
78816,73,73,126,85,126,45,16,2
78817,126,45,16,78,140,78,52,0
78818,63,35,121,106,133,73,42,0
78819,108,42,129,129,93,42,93,0
78820,129,35,5,73,44,35,104,0
78821,130,73,133,66,35,35,104,0
78822,42,66,7,42,42,42,42,0
78823,106,64,70,42,42,42,42,0
78824,136,36,136,136,115,115,6,0
78825,13,49,13,93,129,108,129,1
78826,93,24,4,24,135,108,49,1
78827,81,126,53,53,128,53,128,1
78828,49,53,49,53,126,81,81,1
78829,49,53,126,81,81,81,39,1
78830,126,81,81,81,39,81,39,1
78831,81,39,81,39,143,39,81,2
78832,13,110,107,110,110,107,110,2
78833,144,107,53,53,128,53,128,1
78834,49,53,49,53,126,81,81,1
78835,49,53,126,81,81,81,39,1
78836,126,81,81,81,39,81,39,1
78837,143,39,13,13,81,13,144,2
78838,81,13,144,13,140,81,81,2
78839,53,49,13,126,13,43,76,2
78840,139,139,139,139,100,100,100,3
78841,96,117,139,117,8,117,139,3
78842,100,117,139,117,100,13,78,3
78843,139,49,117,49,100,49,117,3
78844,96,49,117,49,8,49,117,3
78845,96,117,139,117,8,117,139,3
78846,96,117,139,117,100,117,139,3
78847,96,13,78,13,8,13,78,3
78848,96,13,78,13,100,13,78,3
78849,96,49,117,49,8,49,117,3
78850,96,49,117,49,100,49,117,3
78851,96,49,117,49,8,49,117,3
78852,117,49,100,49,117,49,35,2
78853,24,47,49,13,117,126,81,1
78854,16,22,16,16,107,107,51,1
78855,22,16,16,107,107,51,89,1
78856,116,148,116,47,56,117,78,2
78857,79,40,79,40,79,12,83,2
78858,79,40,79,12,83,48,140,2
78859,12,83,48,140,48,140,83,2
78860,48,140,48,140,83,48,140,2
78861,48,140,83,48,140,148,140,2
78862,140,148,140,48,140,78,117,2
78863,136,36,136,136,115,115,6,0
78864,13,49,13,93,129,108,129,1
78865,93,24,4,24,135,108,49,1
78866,93,7,4,132,99,118,135,1
78867,57,64,7,121,129,93,16,2
78868,64,7,121,129,93,16,51,2
78869,144,89,109,143,83,83,143,1
78870,143,83,83,143,45,39,81,1
78871,49,83,83,118,53,53,63,1
78872,14,66,85,14,14,99,103,1
78873,147,19,59,16,22,22,135,0
78874,19,59,16,22,22,135,53,0
78875,108,53,53,135,108,53,135,0
78876,53,53,135,108,53,135,53,0
78877,66,53,108,53,66,21,108,0
78878,66,108,135,108,66,21,53,0
78879,66,21,53,66,130,52,52,1
78880,21,53,66,130,52,52,89,1
78881,66,130,52,52,89,39,39,1
78882,52,52,89,39,39,89,39,1
78883,52,89,39,39,89,39,89,1
78884,89,39,39,89,39,89,39,1
